arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256,tag
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randunits,units,,,0.0,,,,,-0.005975978681140334,-3.002732486566661e-05,-0.006006006006006,0.002942948353271767,6.0054649731233365e-05,0.003003003003003,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,in,,,0.0135135135135135,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,ebottom,in,,,0.009009009009009,,0.09216197550581849,-0.0020718854157284004,0.09009009009009009,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,erand,in,,,0.015015015015015001,,0.08702689717913571,-0.0014413115935502001,0.08558558558558553,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,etop,in,,,0.009009009009009,,0.11882867463445788,-0.0017115575173408,0.11711711711711709,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,lowpass,in,,,0.018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,neurons,units,,,0.0,,,,,0.031801777455322186,-0.0002702459237907,0.03153153153153149,0.09036033601388078,-0.0002702459237907,0.09009009009009009,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randunits,units,,,0.0015015015015015,,,,,0.004504504504504492,-3.330307673151308e-17,0.0045045045045044585,0.004594586479101392,-9.00819745969333e-05,0.0045045045045044585,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,ebottom,in,,,0.018018018018018,,0.0827926385984219,-0.0017115575173408,0.0810810810810811,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,erand,in,,,0.012012012012012,,0.10111092986509618,-0.0020118307659970666,0.0990990990990991,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,etop,in,,,0.0108108108108108,,0.0932431215108452,-0.0013512296189533,0.0918918918918919,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,lowpass,in,,,0.027027027027027,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,neurons,units,,,0.0018018018018018,,,,,0.0559459378304527,-9.008197459689981e-05,0.0558558558558558,0.0848648486338785,-0.00018016394919379984,0.0846846846846847,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randunits,units,,,0.0018018018018018,,,,,0.000810791874660037,-0.0002101912740594332,0.0006006006006006037,0.01864864594348423,-3.00273248656332e-05,0.018618618618618594,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,in,,,0.009009009009009,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,ebottom,in,,0.2011363636363493,0.0432432432432432,,0.476485601897727,-0.0098189352310603,0.4666666666666667,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,erand,in,,0.20086705202311306,0.0252252252252252,,0.47132084791755097,-0.005254781851484866,0.4660660660660661,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,etop,in,,0.19624999999866458,0.0108108108108108,,0.4321620241987777,-0.0015313935681469997,0.4306306306306307,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,lowpass,in,,61.35326086960336,0.0342342342342342,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,0.08803763440856004,0.0036036036036036,,,,,0.10603606038251573,0.0002702459237906,0.10630630630630633,0.26630633876827914,0.00036032789838750005,0.26666666666666666,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,0.24450904392714612,0.0006006006006006,,,,,0.031771777182100606,6.005464973123333e-05,0.03183183183183184,0.08921918946241088,-0.0003303005735219333,0.08888888888888895,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,,0.6819306930683071,0.0108108108108108,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,,0.19741379310251617,0.036036036036036,,0.512792208477282,-0.0064859021709756,0.5063063063063065,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,,0.21031746031736942,0.015015015015015001,,0.4987384465809834,-0.0032429510854878004,0.49549549549549554,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,,0.20283018867921562,0.018018018018018,,0.4826124746492282,-0.001531393568147,0.48108108108108116,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,,60.93867924531721,0.0378378378378378,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,0.10742187499979106,0.0018018018018018,,,,,0.10360352244867156,-0.0009008197459687997,0.10270270270270276,0.27396395584847083,-9.008197459689981e-05,0.2738738738738739,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,0.26966666666598066,0.0024024024024024,,,,,0.026366371776695218,6.005464973123344e-05,0.026426426426426453,0.09909909909909916,-3.321272655047262e-17,0.09909909909909913,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.0018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,,0.6885775862059944,0.0108108108108108,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,,,0.0216216216216216,,0.1099097476000458,-0.0018016394919376998,0.1081081081081081,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,,,0.0114114114114114,,0.09465445988281773,-0.0021619673903252334,0.09249249249249251,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,,,0.009009009009009,,0.09567549713482519,-0.0019818034411315,0.0936936936936937,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,,,0.018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,,0.0054054054054054,,,,,0.0452252089942388,-0.00018016394919380006,0.045045045045045,0.094234185541275,-0.0005404918475813,0.0936936936936937,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.0054054054054054,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randunits,units,,,0.0054054054054054,,,,,-0.0015615832028767352,-0.00024021859892506668,-0.0018018018018018018,0.023453450748289074,-3.00273248656667e-05,0.023423423423423406,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,in,,,0.0054054054054054,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,in,,,0.009009009009009,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,ebottom,in,,0.15258620689604852,0.0216216216216216,,0.48684616514541756,-0.007566885866138201,0.4792792792792794,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,erand,in,,0.17765151515053573,0.0246246246246246,,0.444053710498175,-0.0038134702579347337,0.4402402402402403,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,etop,in,,0.17211538461461487,0.018018018018018,,0.4167565457539334,-0.002342131339519,0.4144144144144144,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,lowpass,in,,62.06432748541886,0.027027027027027,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,neurons,units,,0.06760204081603273,0.0054054054054054,,,,,0.0866666504356803,-0.00018016394919380006,0.08648648648648649,0.2919819738664889,-9.008197459690003e-05,0.29189189189189196,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randunits,units,,0.23397435897387997,0.0006006006006006,,,,,0.030720712605227515,-9.008197459690007e-05,0.030630630630630613,0.08522517653226601,-0.0005404918475813334,0.08468468468468467,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,in,,,0.0,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,in,,0.6535714285706168,0.018018018018018,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,ebottom,in,,0.04391891891826015,0.7243243243243244,,0.9013178749418729,-0.37158814521214306,0.5297297297297298,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,erand,in,,0.038085937499504556,0.0828828828828828,,0.17834115531620257,0.25349067651562923,0.4318318318318319,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,etop,in,,0.04276315789411226,0.0828828828828828,,-0.07492986184995915,0.2785334654535628,0.20360360360360363,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,lowpass,in,,69.99526066351764,0.0828828828828828,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,neurons,units,,0.007812499999937108,0.3189189189189189,,,,,0.34521571386718664,-0.105576074227547,0.23963963963963963,0.5544909110533829,-0.1508873074497793,0.4036036036036036,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,in,,0.4510869565168869,0.1153153153153153,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randunits,units,,0.19335511982541762,0.08528528528528523,,,,,0.0004818438833391429,0.015133771732276424,0.015615615615615567,-0.034287255456519616,0.07813109930036338,0.043843843843843766,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,in,,0.4510869565168869,0.1153153153153153,,,,,,,,,,,0.25g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,in,,0.7681737588652124,0.0828828828828828,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,ebottom,in,,,,,,-0.0018917214665345001,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,erand,in,,,,,,-0.0021019127405939,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,etop,in,,,,,,-0.0018917214665345001,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,ebottom,in,,,,,,-0.0015313935681470002,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,erand,in,,,,,,-0.0017415848422064333,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,etop,in,,,,,,-0.0016214755427439,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,ebottom,in,,,,,,-0.0013512296189532168,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,erand,in,,,,,,-0.0018917214665344836,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,etop,in,,,,,,-0.0018016394919376168,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,ebottom,in,,,,,,-0.0014413115935501,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,erand,in,,,,,,-0.0020418580908627,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,etop,in,,,,,,-0.0013512296189532001,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,lowpass,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,ebottom,in,,,,,,-0.0018917214665344997,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,erand,in,,,,,,-0.0022820766897877,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,etop,in,,,,,,-0.0018917214665344997,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,lowpass,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,in,,,,,,,,,,,,,,0.25g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,in,,,,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,ebottom,in,,,0.0135135135135135,,0.090990909836059,-0.0009008197459689001,0.0900900900900901,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,erand,in,,,0.009009009009009,,0.05741738495544466,-0.00036032789838756716,0.0570570570570571,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,etop,in,,,0.0135135135135135,,0.0808108351572905,0.00027024592379059926,0.0810810810810811,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,lowpass,in,,,0.0315315315315315,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,neurons,units,,,0.0045045045045045,,,,,0.013423431538916602,9.008197459689938e-05,0.0135135135135135,0.027027027027027,0.0,0.027027027027027,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,in,,,0.0045045045045045,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randunits,units,,,0.0045045045045045,,,,,0.00021019127405943363,-0.00021019127405943363,0.0,0.004774750428295167,-0.0002702459237906669,0.0045045045045045,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,in,,,0.0045045045045045,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,in,,,0.009009009009009,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,ebottom,in,,,0.0315315315315315,,0.0810814868557415,0.0045040987298441,0.0855855855855856,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,erand,in,,,0.018018018018018,,0.0793998214050462,0.0046842626790379,0.08408408408408409,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,etop,in,,,0.018018018018018,,0.0864872168808752,0.0081073777137194,0.0945945945945946,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,lowpass,in,,,0.0405405405405405,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,neurons,units,,,0.009009009009009,,,,,0.004324340555310814,0.00018016394919369988,0.004504504504504514,0.0290092362428188,0.0025222952887127004,0.0315315315315315,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,in,,,0.018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randunits,units,,,0.009009009009009,,,,,0.0083183805370996,0.0006906284719094003,0.009009009009009,-0.0009907664623455617,0.0024922679638470662,0.0015015015015015047,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,residual,in,,,0.018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,topk,in,,,0.0135135135135135,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,ebottom,in,,,0.027027027027027,,0.0771174741988183,0.003963606882262801,0.0810810810810811,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,erand,in,,,0.018018018018018,,0.0713516867917373,0.0037233882833378005,0.0750750750750751,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,etop,in,,,0.018018018018018,,0.0642349402821433,0.0078371317899288,0.0720720720720721,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,lowpass,in,,,0.0405405405405405,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,neurons,units,,,0.009009009009009,,,,,9.008197459690025e-05,-9.008197459690025e-05,0.0,0.0252253875350894,0.0018016394919376007,0.027027027027027,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,in,,,0.018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randunits,units,,,0.009009009009009,,,,,-0.007867835405894953,0.0003603278983874668,-0.007507507507507487,-0.00015000136610800012,0.0016515028676095,0.0015015015015015,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,in,,,0.018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,in,,,0.0135135135135135,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,ebottom,in,,,0.2468468468468468,,0.15468535827062094,0.007476803891541289,0.16216216216216223,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,erand,in,,,0.1981981981981982,,-0.002568932323008514,0.15151788127195753,0.14894894894894903,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,etop,in,,,0.1981981981981982,,-0.11007059667540707,0.2163769029817134,0.10630630630630632,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,lowpass,in,,,0.1981981981981982,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,neurons,units,,,0.2126126126126126,,,,,0.012793588111127047,0.008828033510494576,0.021621621621621623,0.030452901329399013,0.027204756328258695,0.05765765765765771,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,in,,,0.20180180180180182,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randunits,units,,,0.2024024024024024,,,,,-0.006635984692015678,0.007236585292616292,0.0006006006006006129,-0.029366453202143677,0.03236945620514669,0.0030030030030030095,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,in,,,0.2018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,in,,,0.1981981981981982,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,ebottom,in,,,0.027027027027027,,0.1023426994240434,0.0039636068822629,0.1063063063063063,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,erand,in,,,0.013213213213213199,,0.11279329054304277,0.005525027775275533,0.1183183183183183,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,etop,in,,,0.0126126126126126,,0.1111718691035869,0.0077470498153320005,0.1189189189189189,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,lowpass,in,,,0.0234234234234234,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,,0.0108108108108108,,,,,0.002973029781425312,0.0006305738221781994,0.0036036036036035113,0.027838089418127196,0.0027925412125033994,0.030630630630630595,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.0054054054054054,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,,0.0078078078078078,,,,,-0.002822784950521295,0.0004203825481188331,-0.0024024024024024613,-0.001861640038380961,0.0024622406389815,0.000600600600600539,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.0054054054054054,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,,,0.009009009009009,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,,,0.018018018018018,,0.0943245921356002,0.002972705161697101,0.0972972972972973,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,,,0.0174174174174174,,0.087688066410704,0.0042038254811879,0.0918918918918919,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,,,0.0234234234234234,,0.10747802121552229,0.006035492297991201,0.11351351351351349,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,,,0.027027027027027,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,,0.018018018018018,,,,,0.0042343397356459055,0.0011710656697595002,0.005405405405405406,0.01630662281054141,0.0035131970092784,0.01981981981981981,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0126126126126126,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.0108108108108108,,,,,-0.0006906284719094286,0.0006906284719094009,-2.7755575615628914e-17,-0.003002732486562767,0.003002732486562767,0.0,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.0126126126126126,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,,,0.0162162162162162,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,,,0.0126126126126126,,0.09936934502288981,-0.00027024592379070074,0.09909909909909911,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,,,0.0144144144144144,,0.09765773340226093,0.0008407650962375662,0.09849849849849851,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,,,0.0126126126126126,,0.0799100154113216,0.0011710656697594994,0.0810810810810811,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,,,0.018018018018018,,,,,,,,,,,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,,0.009009009009009,,,,,0.012162202739628196,0.00045040987298439975,0.012612612612612595,0.020720801875652797,0.0009008197459687995,0.021621621621621595,0.25g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.0072072072072072,,,,,,,,,,,0.25g
