arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,out,0.8555850783961726,,0.0018018018018018,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,0.5496832473016069,0.2739583333330483,0.6198198198198198,0.6198198198198198,0.6127289887852002,0.2917755157193045,0.9045045045045047,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,0.4425492074550238,0.29840116279022144,0.19759759759759757,0.07927927927927919,0.16264389783892538,0.680599345404318,0.8432432432432434,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,0.3003629376601178,0.2960526315784797,0.045045045045045,0.018018018018018,0.027461530533325895,0.8229889199171246,0.8504504504504505,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,44.80242751180639,51.77955271569435,0.1225225225225225,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,0.3106060606056334,0.5225225225225225,0.5225225225225225,,,,0.03180153399052599,-0.00297270516169712,0.028828828828828867,0.19819754895874175,-0.007206557967750715,0.19099099099099104
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,both,,,0.409009009009009,0.409009009009009,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.08528528528528519,0.08528528528528519,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,out,,,0.0882882882882882,0.0882882882882882,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randunits,units,,,0.039039039039039,0.039039039039039,,,,-0.0011110651233163054,0.0005104645227157478,-0.0006006006006005574,-0.00020986665433094429,0.0038134702579346222,0.003603603603603678
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,both,,,0.4306306306306306,0.4306306306306306,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,in,,,0.09009009009009,0.09009009009009,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,out,,,0.0882882882882882,0.0882882882882882,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,both,0.6825498908634197,0.8749999999998653,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,in,0.8260587041966725,0.8720873786406451,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,out,0.8615402032805436,,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,ebottom,in,0.5431120414672092,0.2650234741782343,0.5891891891891892,0.5891891891891892,0.5608365775017428,0.2860102693451042,0.846846846846847,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,erand,in,0.44077861499804355,0.24764851485128878,0.18258258258258253,0.11891891891891886,0.20894559995541892,0.6294928384830197,0.8384384384384386,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,etop,in,0.35280294450702937,0.24519230769214692,0.1171171171171171,0.0756756756756756,0.021066846505995995,0.8419962165570671,0.8630630630630631,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,lowpass,in,25.751574127088222,35.3333333333678,0.2918918918918919,0.1405405405405405,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,neurons,units,,0.30931372548973035,0.5081081081081081,0.5081081081081081,,,,0.023062770905307395,-0.0032429510854875554,0.01981981981981984,0.21738663264651914,-0.008377623637510045,0.2090090090090091
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,both,,,0.29429429429429427,0.29429429429429427,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,in,,,0.0534534534534534,0.0534534534534534,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,out,,,0.1081081081081081,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randunits,units,,,0.060060060060060004,0.060060060060060004,,,,-0.00042038254811875103,0.00042038254811886205,1.1102230246251565e-16,0.003904309678564218,0.004504098729844215,0.008408408408408433
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,both,,0.93895348837128,0.5423423423423424,0.5423423423423424,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,in,,,0.0702702702702702,0.0702702702702702,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,out,,,0.1081081081081081,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,both,0.6858167681946036,0.8699127906975455,0.027027027027027,0.027027027027027,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,in,0.8316047026959368,0.8660536779322775,0.027027027027027,0.027027027027027,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,out,0.861465691220864,,0.027027027027027,0.027027027027027,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,ebottom,in,0.6437214611870915,0.2706818181816399,0.6144144144144145,0.6144144144144145,0.727759612598816,0.1316998468606433,0.8594594594594593,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,erand,in,0.5047960618846246,0.2939429928737377,0.33993993993993993,0.18618618618618613,0.3940367355915502,0.4744317328769181,0.8684684684684684,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,etop,in,0.2561371527776696,0.2292727272726682,0.0882882882882882,0.0846846846846846,0.03710078874478451,0.8187550671110713,0.8558558558558558,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,lowpass,in,57.35205677173259,60.42685370742993,0.0882882882882882,0.0306306306306306,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,neurons,units,,0.28501773049610446,0.5657657657657658,0.5657657657657658,,,,0.03324300789393997,-0.00261237726330954,0.03063063063063043,0.23810727221230743,-0.009278443383478718,0.2288288288288287
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,both,,,0.2966966966966967,0.2966966966966967,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,in,,,0.048048048048048,0.048048048048048,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,out,,,0.11891891891891888,0.11891891891891888,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randunits,units,,,0.0546546546546546,0.0546546546546546,,,,0.0008408733028134238,0.0003603278983876172,0.001201201201201041,0.0016820712253553898,0.004323934780650518,0.006006006006005908
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,both,,0.966304347825043,0.5135135135135135,0.5135135135135135,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,in,,,0.0612612612612612,0.0612612612612612,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,out,,,0.1189189189189189,0.1189189189189189,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,both,0.7246447934188645,0.8703972868215759,0.0306306306306306,0.0306306306306306,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,in,0.8414976825027791,0.8663087934559007,0.0306306306306306,0.0306306306306306,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,out,0.8641826923075641,,0.0306306306306306,0.0306306306306306,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,ebottom,in,0.6397391679240264,,,,,0.33366363390685516,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,erand,in,0.3410063976374592,,,,,0.7729333693661231,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,etop,in,0.19826910515931362,,,,,0.8321772813260067,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,lowpass,in,24.88612542193622,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,both,0.8449587197465445,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,in,0.8644380132580123,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,out,0.8738822824482508,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,ebottom,in,0.5997863950045653,,,,,0.2224123952797047,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,erand,in,0.3838475296215532,,,,,0.638501035942708,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,etop,in,0.31830054274077235,,,,,0.8793802360147736,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,lowpass,in,27.524469067416824,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,both,0.7962708209398404,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,in,0.8225530126712173,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,out,0.8793549458893644,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,ebottom,in,0.6112510860121272,,,,,0.46482298891991725,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,erand,in,0.42059977578462515,,,,,0.6274209530672914,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,etop,in,0.14006493506474255,,,,,0.8078551481848484,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,lowpass,in,59.834544383361866,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,both,0.8548588260268375,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,in,0.8686966733773063,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,out,0.8748632260416352,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,ebottom,in,0.5506097560974555,,,,,0.25673362760111684,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,erand,in,0.34681029906197497,,,,,0.7021889919827041,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,etop,in,0.04951356658326497,,,,,0.884334744617602,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,lowpass,in,30.032410135536512,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,both,0.8517240446031039,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,in,0.8669734796967846,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,out,0.8748490338162964,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,ebottom,in,0.6051860064055044,,,,,0.2693451040446806,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,erand,in,0.3357895727458701,,,,,0.695432843887938,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,etop,in,0.24911883182248473,,,,,0.9066750743176291,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,lowpass,in,27.621017328129852,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,both,0.743799963662299,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,in,0.7731160138819606,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,out,0.8888706417380958,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,ebottom,in,0.6243290864732257,,,,,0.41906134582470056,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,erand,in,0.4139457523027307,,,,,0.5504008647869562,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,etop,in,0.16775561097219344,,,,,0.7648860463021351,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,lowpass,in,59.12658488817288,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,both,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,in,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,out,,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,both,0.8445121951218322,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,in,0.8623690308280025,,,,,,,,,,,,
transformer,transformer_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,out,0.8779094421408387,,,,,,,,,,,,
