arch,condition,seed,task,rho,wd,step,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,23,0.12355697742373759,1,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,24,0.006307097987560084,30,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,25,0.004031859839661351,73,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,26,0.005561336550577211,51,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,27,0.004451859154645247,69,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,28,0.006845169891364028,21,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,29,0.006648251795782073,23,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,30,0.005030234071003286,60,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,31,0.005947296628134567,37,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,32,0.005627241123791745,47,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,33,0.004978376192946192,62,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,34,0.005977577855219775,35,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,35,0.005937452368130104,38,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,36,0.003810897874372317,74,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,37,0.0056217361562333696,48,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,38,0.005762110659188736,41,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,39,0.047911543381579595,8,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,40,0.007066039617566781,18,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,41,0.00464843644481995,65,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,42,0.005616379848853718,49,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,43,0.006486175203614162,27,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,44,0.05286593755647106,7,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,45,0.0056649065577713854,44,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,46,0.013317863128333742,10,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,47,0.00500405575091788,61,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,48,0.005727435283309111,42,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,49,0.005689419918906301,43,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,50,0.00623084933653899,32,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,51,0.00653254893480281,26,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,52,0.005379428613064754,53,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,53,0.013301990726851377,11,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,54,0.006272170362303633,31,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,55,0.06713448978432834,5,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,56,0.006450865804804681,28,0.006259928803905378
