arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,24,0.013834619705536443,24,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,25,0.01477034226179401,7,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,26,0.013952522979105654,16,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,27,0.013846901133566526,23,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,28,0.013187362397815972,50,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,29,0.012740709639170553,62,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,30,0.013091359341700548,51,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,31,0.01362563673991828,32,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,32,0.01397038759752885,15,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,33,0.013519673366323991,36,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,34,0.012858287842403853,59,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,35,0.015241591761937548,1,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,36,0.012697276115553675,64,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,37,0.013852553118303508,22,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,38,0.013932616281413106,19,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,39,0.014139303252647725,12,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,40,0.012874662350074187,58,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,41,0.012679039283387894,65,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,42,0.013384571032530055,45,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,43,0.01289174633055586,57,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,44,0.013517261862378048,37,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,45,0.012701768022357526,63,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,46,0.012998122239996883,56,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,47,0.014809341098202427,6,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,48,0.013948287421481777,17,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,49,0.01438702918288652,9,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,50,0.013932069877501405,20,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,51,0.013452213948613408,41,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,52,0.013418339126132828,43,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,53,0.013409318667044359,44,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,54,0.011850853324300156,74,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,55,0.01407152938916604,14,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,56,0.013575981123965441,34,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,57,0.01277940256986771,61,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,58,0.013456726228836107,40,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,59,0.014185784300419274,11,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,60,0.0139195295152598,21,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,61,0.013352737153744647,46,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,62,0.01351562808525907,38,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,63,0.014977047813218201,3,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,64,0.013791610122347508,27,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,65,0.01195146734371921,73,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,66,0.01381884885557573,25,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,67,0.013597822483135822,33,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,68,0.013004609670754742,55,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,69,0.013009011339356872,54,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,70,0.013806968646964015,26,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,71,0.013335795292436621,47,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,72,0.01308038894625224,52,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,73,0.013430258818619242,42,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,74,0.013512045649839067,39,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,1,0.013274741750622853,44,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,2,0.01324068570876749,45,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,3,0.012931595078978272,54,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,4,0.01337268735892897,39,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,5,0.014980524849600593,4,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,6,0.013500168326567068,34,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,7,0.01430196120342426,15,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,8,0.013681774893835711,27,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,9,0.013703706065443737,25,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,10,0.012818864483396433,58,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,11,0.013328357089007594,41,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,12,0.013738746272347347,24,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,13,0.012800484940425608,59,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,14,0.014691035766823452,7,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,15,0.013177556166705741,49,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,16,0.012383435688298597,71,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,17,0.013619683641712408,29,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,18,0.013938695310037963,20,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,19,0.013700164314341352,26,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,20,0.01275118401903986,61,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,21,0.013544329231118661,32,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,22,0.012095383541816891,74,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,23,0.014031199534144447,19,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,24,0.013807763270400265,22,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,25,0.012547064765865668,68,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,26,0.013372054135062005,40,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,27,0.012873773142731429,55,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,28,0.014717647723095894,6,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,29,0.012948300542210904,53,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,30,0.01349176682039521,35,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,31,0.01348183491019884,36,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,32,0.012202763789952751,73,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,33,0.013656170014786794,28,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,34,0.013441072583747125,37,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,35,0.014674081176201224,8,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,36,0.013830094449849326,21,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,37,0.015361511936426573,2,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,38,0.014439078746178958,12,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,39,0.013422885981711588,38,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,40,0.01258460496347687,67,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,41,0.01355848297733656,31,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,42,0.014144888725025232,18,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,43,0.013236240260178521,46,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,44,0.013227932867547046,47,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,45,0.014342209299455342,13,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,46,0.012631471429993862,65,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,47,0.013528608847238333,33,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,48,0.01359870947359212,30,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,49,0.015235267979302638,3,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,50,0.014487500753562615,11,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,51,0.014600047515632065,9,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,52,0.014559728212302066,10,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,53,0.013303427722488338,42,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,54,0.012624379914588325,66,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,55,0.012751165035903575,62,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,56,0.013224477518159047,48,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,57,0.012529374950206975,69,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,58,0.013016318326647723,51,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,59,0.014170220900272796,17,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,60,0.012325360161535124,72,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,61,0.012849850977189135,57,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,62,0.012473596132574644,70,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,63,0.01297225327626952,52,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,64,0.0142558071152336,16,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,65,0.012644787093736995,64,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,66,0.0156315767357615,1,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,67,0.012792954148405162,60,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,68,0.012732915355470964,63,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,69,0.01307574012036623,50,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,70,0.013767505367294965,23,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,71,0.014317962028927274,14,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,72,0.012856262519650035,56,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,73,0.013279297747079932,43,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,out,74,0.01479424432339495,5,0.0060531525895295675
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,1,0.01200901020905429,39,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,2,0.01245534300506736,32,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,3,0.011611183146385656,45,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,4,0.009990284894565753,60,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,5,0.013326420248983332,21,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,6,0.011838298224308366,42,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,7,0.009875548724248437,63,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,8,0.013359463849758836,20,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,9,0.014502360899035244,16,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,10,0.010180241418762061,56,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,11,0.017016625787102165,10,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,12,0.02005704378918328,4,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,13,0.009354483289015905,71,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,14,0.012676555906705463,26,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,15,0.009528099670584747,69,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,16,0.010137120484136569,57,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,17,0.011277603484127048,47,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,18,0.01199513975147082,41,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,19,0.012585387703043445,27,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,20,0.01841970892806942,8,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,21,0.009955193882681589,62,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,22,0.0106312977603936,55,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,23,0.014517637423976264,15,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,24,0.010977616487560531,50,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,25,0.015324952318748064,13,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,26,0.012539950380083513,29,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,27,0.010877747919965888,51,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,28,0.015437294994057472,12,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,29,0.012046837203256331,37,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,30,0.010100835139674774,58,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,31,0.012035186480755166,38,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,32,0.010765038983955165,52,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,33,0.012470567158836186,30,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,34,0.01069497039361423,53,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,35,0.060494004512189455,1,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,36,0.00981802527960999,65,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,37,0.025397492658705157,3,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,38,0.018562580615900326,7,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,39,0.01348897352451563,19,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,40,0.009639321358148335,67,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,41,0.009334886313663405,72,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,42,0.03653578742048345,2,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,43,0.01178763554608726,44,0.003569908868969002
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,250,0.5g,400,natural,in,44,0.013961009384520877,17,0.003569908868969002
